trip_id,shopping_time
4344158,5761.933
4343480,3002.8624
4343611,1506.3252
4344208,2856.0642
4344234,2134.8188
4343983,1653.4884
4344285,3275.146
4344288,2417.3626
4344290,2912.0866
4344310,2852.3856
4344335,2355.897
4343893,1039.4846
4343776,1128.8328
4344355,3005.3906
4344361,2536.3128
4344362,2618.5524
4344409,1667.7224
4344427,2992.952
4344486,2165.6856
4344487,2383.0332
4344488,2171.9864
4344490,1408.6596
4344499,1663.5182
4344570,1845.8548
4344571,7355.7828
4344572,3525.9706
4344573,2751.396
4344574,2107.744
4344575,2555.8364
4344576,3071.1654
4344598,1669.2442
4344599,1275.8278
4344503,2043.5426
4344384,1066.0262
4344210,955.5328
4343993,1747.5988
4344689,2568.1138
4344698,4001.3634
4344701,1826.7444
4344750,2039.4698
4344753,1835.0992
4344757,1543.1704
4344773,1952.9338
4344799,2869.6368
4344800,1048.9806
4344804,1526.9014
4344821,1301.8228
4344382,1287.247
4344841,2168.503
4344860,3209.9118
4344892,2389.0968
4344894,1652.8762
4344918,2210.2026
4344920,3536.8616
4344431,2189.5794
4344602,1170.2266
4344730,950.7116
4344985,2121.0068
4344989,2977.8772
4345008,1253.1936
4345031,1724.7752
4345034,3232.8142
4345035,2019.8922
4345039,2910.6782
4345040,1130.5372
4345048,957.2868
4345078,2626.7918
4345080,2713.0238
4345082,2217.3558
4345085,1532.306
4345110,2545.5962
4345138,4541.894
4345139,2556.9526
4345155,2779.0734
4344948,1703.8806
4345060,1303.873
4345211,2415.9746
4345231,1747.2958
4345066,2578.221
4345256,1747.3438
4345265,1270.2272
4345083,3468.7292
4345144,994.827
4345364,3163.2868
4344975,2275.063
4345379,1186.6706
4345380,1980.3894
4345382,1663.0936
4345400,2353.071
4345425,1688.476
4345173,2853.7464
4345452,1962.696
4345453,1270.3676
4345493,2174.4678
4345503,2668.2364
4345506,1859.2402
4345532,2870.048
4345548,1221.0772
4345549,2521.3044
4345142,1477.7446
4345613,4561.4546
4345067,3181.3932
4345429,1583.4316
4345641,2087.5052
4345642,2897.4736
4345386,1171.3372
4345672,973.9492
4345683,2795.1908
4345684,2750.8164
4345475,1540.07
4345711,1433.4676
4345713,2818.192
4345728,3831.3842
4344729,1036.0352
4345159,4637.0322
4345420,3597.3482
4345143,1128.77
4345789,2284.9376
4345795,1835.1414
4345797,1987.0128
4345819,3600.178
4345734,1531.8384
4345823,1101.6104
4345887,1814.6824
4345089,2738.7112
4345947,1975.9924
4345948,2895.5612
4345588,1494.2838
4345964,2381.5804
4345982,2302.868
4346004,3093.7488
4346015,2090.0314
4345768,1951.2828
4345482,2847.1376
4346092,3161.628
4346100,2195.3222
4346106,2882.807
4346108,2844.1408
4346110,2560.0688
4346102,2693.9828
4346115,1626.8778
4346117,2039.507
4346161,2615.375
4346167,2004.6656
4346219,2581.5416
4346220,1468.2756
4346222,3069.8654
4346224,2598.4782
4346238,2328.2888
4346248,3176.5998
4346273,2479.4316
4346232,2270.777
4346278,2654.5472
4346036,2760.3294
4346325,2800.814
4346329,3313.5568
4346364,2058.8348
4346345,2537.719
4346386,1837.1516
4345890,1935.6712
4346417,2632.1892
4346457,2209.3722
4345646,2821.0288
4346230,2123.3088
4346237,2375.0556
4346551,3086.4276
4346554,2237.8706
4345659,2399.7658
4346177,4079.2262
4346575,2035.9142
4346587,3627.261
4346594,3620.9128
4346020,1561.6972
4346397,3206.4402
4346632,2648.8256
4346654,1986.4874
4346190,2401.1342
4346682,2367.6418
4346687,3106.0432
4346540,3150.408
4346713,3132.2064
4346717,2753.471
4346723,2093.7904
4346731,2433.3042
4346378,4877.9452
4346742,2655.5828
4346757,2214.8506
4346639,1478.821
4346773,2634.5156
4346607,2976.6722
4346782,4127.1672
4346046,1222.5738
4346796,737.8302
4346829,2462.4742
4346830,1511.6984
4346217,2163.0646
4346851,2806.732
4346877,2736.6928
4346878,1981.7032
4346879,3845.6516
4346887,1569.1862
4346834,1069.2428
4346905,2017.0186
4346930,2349.648
4346956,2411.0084
4346957,2344.2166
4346959,1570.3794
4346960,1736.385
4346981,1466.9804
4347008,2658.2922
4346859,1592.674
4347066,2457.3958
4347068,2651.5014
4346280,2083.8052
4347098,2218.6216
4346340,3759.2172
4347123,997.9744
4347163,2853.183
4345978,2432.4892
4347179,1814.6714
4347181,2474.0248
4346567,1891.8442
4347210,1980.0496
4347218,2797.7212
4346665,4753.6876
4346570,1612.7824
4347246,2353.489
4347247,1286.5514
4347256,891.351
4346608,2640.0672
4347262,3050.298
4347267,2686.748
4347106,1352.2048
4347190,1697.978
4347288,2210.153
4347289,1655.9898
4347296,2718.988
4347314,2784.5938
4347331,1267.5362
4347338,2053.995
4347375,2239.8276
4347376,1728.6796
4347399,3013.205
4347400,2782.0058
4347406,2567.835
4347407,1174.1998
4347410,2241.3
4347419,2147.1862
4347451,2557.704
4347313,841.1536
4347472,2756.058
4347473,1685.4686
4347500,3082.246
4347576,1728.913
4347589,2806.0124
4347590,3124.0044
4347591,2378.4326
4347601,2852.8296
4347378,2433.0886
4347621,2666.7174
4347642,3981.8488
4347380,2262.8836
4347653,2445.0354
4347676,2105.4834
4347692,2966.8624
4347707,2413.9024
4347221,1101.8586
4347745,1637.847
4347767,3509.1176
4347768,1652.513
4347770,2171.6284
4347772,1651.4392
4347602,4135.1814
4347879,2891.1846
4347881,3084.004
4347886,3591.4622
4347888,2374.53
4347889,1627.5356
4347890,1651.5264
4347891,2046.907
4347892,1694.8442
4347894,2334.9098
4347921,2634.8948
4347544,3368.4864
4347469,2454.9388
4347623,2775.446
4347417,3435.2914
4347994,6041.2624
4346902,1925.6472
4348010,964.306
4347780,2793.6882
4347675,2627.0426
4347783,1167.148
4348105,1900.8912
4348109,3047.4838
4347070,1287.7022
4348124,2880.9168
4347717,2772.0434
4348132,1838.4406
4348158,3006.068
4348160,2034.2928
4348161,3156.9764
4348094,1739.1326
4348196,2680.0072
4347795,2136.2242
4348199,3554.2736
4347782,1875.0078
4348237,1250.8402
4348069,1890.9318
4348248,1801.0936
4348249,2260.806
4348253,2408.4938
4347998,2062.676
4348272,1966.5744
4348276,2549.732
4348283,2829.9238
4347564,982.924
4348305,2890.5196
4348309,2510.3232
4348336,2103.8792
4348337,2309.6246
4348348,2024.653
4348359,1644.5178
4348380,2228.6478
4348386,1899.0092
4348394,2928.45
4348398,2489.9626
4348400,3449.0778
4348403,3688.284
4348408,2153.1564
4348412,1209.4404
4348427,2130.6502
4348457,1875.187
4348465,2731.7984
4348469,1690.0606
4348499,3713.379
4348500,1661.9624
4348507,3111.5562
4348184,1279.8962
4348312,1183.4836
4348560,2566.1434
4348561,1970.6798
4348586,1977.3308
4348346,2967.7068
4348615,1910.4368
4348618,3526.2836
4347781,2514.9386
4348629,3252.7248
4348672,2094.2002
4348392,2115.5338
4348699,1933.0356
4348702,1620.2744
4348720,3090.7028
4348725,2535.4696
4348724,2315.863
4348727,2661.9108
4348037,1258.264
4348734,1973.422
4348752,3088.7054
4348756,3182.0712
4348757,1853.7064
4348769,2117.6686
4348779,1995.7948
4348780,2887.8704
4348817,2601.4196
4348729,1182.7944
4348836,1750.2584
4348839,926.3492
4348840,2678.7832
4348841,2593.8652
4348533,1853.9082
4348869,2052.1508
4348885,3459.9386
4348946,1795.0622
4348971,3092.7942
4349016,1690.7654
4349026,1276.9742
4348785,1224.8048
4349057,4149.1672
4349063,1862.7498
4349107,3694.5252
4349108,2747.5938
4349111,2669.998
4349112,1774.7384
4348575,2821.6354
4348950,2260.2104
4349128,2373.0466
4349136,2065.2418
4349138,2915.475
4349149,3134.9314
4349178,3345.5722
4349007,2377.9604
4348998,1303.7192
4349220,2356.0718
4349230,2508.9292
4349234,2957.7876
4349203,926.7104
4349027,1446.9948
4348820,1471.242
4349328,3480.8494
4349338,2936.1366
4349344,2397.4362
4349345,1351.4308
4349363,2281.7398
4349133,2546.2076
4349373,3594.3114
4349374,3234.8078
4349375,2321.8226
4349376,2675.6806
4349378,2325.0902
4349379,2113.9138
4349380,2148.627
4349381,1702.1404
4349398,1952.5342
4349422,2273.5832
4349432,1983.9842
4349436,2168.2954
4348749,2678.0604
4349461,2451.7384
4349139,2432.7342
4349383,1408.685
4349483,1589.5314
4349504,1303.8008
4349520,1594.9968
4349541,2944.4076
4349250,1640.117
4349588,3013.7244
4349589,3472.1676
4349590,2381.4666
4349150,3098.7334
4349497,2760.1594
4349618,3022.9612
4349463,2823.8232
4349071,1414.5178
4349637,2053.6888
4349346,5241.907
4349648,1533.3408
4349653,2567.496
4349656,2699.2474
4349666,2826.938
4349222,1007.2318
4348674,1887.3792
4349386,1575.1132
4349689,2084.1438
4349690,2746.2718
4349691,1812.1852
4349720,2516.41
4349721,1183.4316
4349298,1668.8154
4349384,1490.2576
4349750,3426.2596
4349752,4758.8176
4349767,1779.9976
4349288,2870.4046
4349795,2374.7758
4349798,3830.776
4349825,1507.4914
4349506,944.8684
4349725,947.1784
4349343,2288.3622
4349877,2258.4456
4349882,2193.5596
4349885,1183.4316
4349897,1460.8648
4349900,2270.3346
4349901,3150.3468
4348671,3946.41
4349929,2156.1794
4349934,2208.422
4349938,3834.7596
4349944,3348.9394
4349954,2963.4884
4349956,2247.4828
4349963,2791.1632
4348917,3033.1412
4350000,2150.5426
4350001,2139.5288
4350003,2937.0388
4350004,2260.7188
4350013,1990.6666
4349949,3133.2344
4349812,1771.4122
4350025,2924.9104
4349525,788.0938
4349879,3119.9544
4350086,2077.107
4349905,1409.1338
4350093,1816.9768
4350114,1814.3966
4350115,2528.0948
4350128,2212.44
4350131,1850.971
4349723,877.8444
4350136,2180.6066
4349797,1654.898
4350150,1715.412
4349853,3585.5848
4350170,1957.6484
4350190,3606.3058
4349976,1833.1622
4349974,2041.6596
4350153,1758.3228
4350208,2320.4022
4350221,3123.26
4350228,1573.7448
4350233,2458.6348
4349988,2065.7066
4350259,3159.4768
4350265,2558.476
4350009,2688.0084
4350279,3215.7792
4350280,1710.9886
4350293,6085.9668
4350294,2372.4104
4350305,3540.7204
4350306,3067.1368
4349947,2097.2522
4350314,2003.7596
4350325,2577.6846
4350362,1967.9654
4349285,2909.8572
4350209,1247.3426
4350376,1580.7244
4350384,1678.9918
4350398,1633.4066
4350415,1113.1678
4350154,1732.7062
4349948,2389.086
4350443,2840.3128
4350450,1482.861
4350452,4762.1118
4350457,2392.5464
4350460,2336.845
4350359,2344.4586
4350481,2728.7822
4350495,2473.0956
4350023,1772.0308
4350329,1667.6554
4350522,2471.7634
4350523,2100.9216
4350531,3009.759
4350400,1650.2594
4350535,2726.589
4350547,2631.1254
4350551,2187.897
4350564,1196.1906
4350110,1211.477
4350421,4189.3028
4350620,2188.9878
4350623,2294.9422
4350628,1813.2646
4350631,1433.4182
4350064,1853.144
4350655,2823.2846
4350656,3062.883
4350658,1971.936
4350659,2464.6706
4350660,2713.056
4350664,3204.26
4349474,1514.8352
4350694,3387.5702
4350062,3113.8012
4350711,1520.8662
4350740,2134.138
4350746,1278.5246
4350757,2998.9042
4350649,1996.059
4350784,3017.423
4350799,3354.0018
4350817,2433.5832
4350476,1695.7596
4350835,2549.8938
4350837,1857.6702
4350844,3716.5744
4350646,1816.7796
4350855,2089.4428
4350497,1925.9698
4350871,2751.625
4350856,2904.1038
4350702,3476.4904
4350877,1852.51
4350883,3380.181
4350893,1770.4006
4350637,2524.5092
4350553,1610.2356
4350911,2127.9876
4350915,3220.589
4350919,3907.9222
4350925,1570.6318
4350931,2305.9608
4350692,1283.4474
4350888,973.866
4350956,6169.5156
4350957,1829.9692
4350960,2739.186
4350973,4594.0058
4350992,3697.9642
4350997,2504.0412
4351006,3057.5948
4350829,877.4424
4351034,2305.317
4350986,3294.2802
4350785,1746.6414
4350892,3634.9994
4351089,4218.9912
4351094,2598.9238
4350886,2882.5
4350965,1021.3902
4351107,2645.1904
4351125,4273.4886
4351126,2709.403
4351128,2331.8984
4351009,1700.2502
4350760,1645.3946
4351144,1658.1416
4351151,1762.4292
4351154,2074.4858
4350923,4554.4692
4351177,1753.369
4349996,3900.9786
4351080,1364.5516
4351196,3614.6468
4351200,2869.2926
4350976,1254.1708
4351023,2134.721
4350650,2536.9766
4351210,2941.5972
4351212,2375.7356
4351216,3514.872
4351156,1645.17
4351233,2876.4592
4351256,3276.587
4351257,3155.0668
4351258,2766.0592
4351051,2599.9058
4351095,5487.8368
4351268,1377.6354
4351272,2641.4738
4351289,3076.9754
4351199,1572.3682
4351081,1454.4828
4351303,2402.2452
4351306,1144.2454
4351076,2345.959
4351309,2638.4928
4351201,1446.1954
4351346,1920.4982
4351347,2541.698
4351263,4542.9546
4351377,2965.9416
4351382,2586.052
4351383,1618.7532
4351307,3509.9212
4351245,1808.5158
4351217,1198.8636
4351222,2464.5638
4351436,932.7278
4351282,1850.6138
4351127,2908.6398
4351460,2739.5214
4351465,3548.3406
4351302,4001.2958
4351479,1326.351
4350063,4699.214
4351376,2089.1684
4351521,1856.1058
4351522,2950.4576
4351305,1567.4198
4351549,2533.541
4351385,1541.4512
4351048,3765.9348
4351558,2304.8268
4351567,2490.0654
4351572,1365.973
4351575,1748.809
4351584,2277.1904
4351595,2143.7634
4351599,2181.4996
4351600,1258.7752
4351601,2452.234
4351607,3069.4372
4351620,3644.5442
4351621,2561.7884
4351641,2444.1532
4351642,2498.5384
4351386,954.6034
4351651,1613.9288
4351652,1860.5082
4351661,3409.539
4351173,1287.4028
4351553,2005.5008
4351678,1214.8466
4351461,1425.8242
4351592,1695.545
4351174,1969.3734
4351710,2342.4306
4351719,1690.8822
4351720,2682.796
4351721,3114.9442
4351722,2904.883
4351630,5011.9064
4351635,4153.3928
4351745,2298.752
4351750,1901.143
4351755,1633.1662
4351760,1620.818
4351766,1606.629
4351560,1856.2394
4351770,1154.3792
4351771,2601.4148
4351772,931.0596
4351703,3606.9518
4351787,1602.2562
4351765,1572.1436
4351804,970.353
4351485,2048.269
4351836,2072.0818
4351663,1359.6686
4351848,2988.5218
4351619,2244.0024
4351859,2872.2718
4351860,3428.1466
4351866,2832.7164
4351869,1951.7222
4351871,2265.4926
4351881,1214.8466
4351709,1997.6322
4351885,1913.0954
4351894,1382.7062
4351895,1028.3212
4351912,2904.9432
4351914,3233.9562
4351919,1420.5456
4351638,1277.6448
4351800,2732.4068
4351932,2307.887
4351933,2824.9044
4351934,1587.2336
4351767,4975.6198
4351714,3069.869
4351935,1961.6448
4351937,2365.4772
4351740,1652.0348
4351945,2656.071
4351962,3370.254
4351964,2686.483
4351400,1406.7844
4351707,1365.5846
4351977,3001.4084
4351979,1878.802
4351995,1651.5088
4352000,1992.1894
4351874,3383.8944
4352009,2748.925
4352010,2516.5542
4351847,1742.5878
4351852,1229.3242
4352016,2181.6642
4351829,1461.232
4352018,989.9946
4352035,2831.4048
4351830,2456.0208
4352044,3557.0362
4351898,1708.5258
4352045,2835.511
4351966,1962.3782
4352017,1605.2176
4351927,848.8902
4352088,2473.6158
4352091,1546.7134
4352093,2647.2552
4351851,2579.836
4352095,2445.4898
4352005,1613.8168
4352098,2177.4496
4352112,5311.3188
4352113,1677.0118
4352116,1358.9756
4352126,1879.8482
4352089,3095.1088
4352135,2381.3638
4352136,2372.2706
4352137,2569.3598
4352154,2005.5034
4351955,3427.0694
4352160,1147.9076
4352074,1298.0192
4352106,1674.3122
4352107,2526.4146
4352037,3466.9148
4352182,1816.3156
4352184,3358.3202
4352193,2637.2806
4352194,1128.1012
4352075,1212.7104
4352058,2837.2422
4352004,1446.986
4352132,753.1222
4352203,4150.0302
4352006,2363.7118
4351963,1894.9192
4351980,1622.6412
4351944,1979.3592
4352218,4303.6364
4352059,1254.5542
4352227,1771.8638
4352228,1800.1806
4352138,2360.3662
4352195,1755.6026
4352235,3449.723
4352186,4197.4882
4352131,1894.9484
4352242,844.511
4352243,3034.3022
4352270,2927.9246
4352272,2696.8862
4352273,2644.9526
4352281,3761.5316
4352290,2370.619
4352293,2423.2048
4352299,1720.0894
4352319,3178.4926
4352328,2986.081
4352232,2371.0496
4352336,3221.3146
4352342,1993.2002
4352238,1765.058
4352269,2714.1598
4352307,2383.175
4352354,2000.601
4352373,2382.894
4352375,1718.4882
4352340,2031.7436
4352377,1181.801
4352252,1498.291
4352401,2685.2416
4352404,3410.2332
4352407,3321.8496
4352408,1584.6816
4352321,1560.2992
4352415,3031.3004
4352374,2959.5274
4352429,1325.9152
4352425,1879.748
4352443,3517.6518
4352451,1930.5732
4352452,2875.2358
4352382,1348.4466
4352387,2720.947
4352464,2691.9792
4352475,3170.3154
4352433,847.9874
4352398,837.5414
4352300,5218.797
4352359,2676.2506
4352221,1510.5062
4352099,2690.0704
4352492,2259.0558
4352496,2743.899
4352428,2439.137
4352507,2488.3204
4352508,2874.3652
4352466,3207.8724
4352349,2034.1466
4352515,2280.6802
4352395,2500.3692
4352372,1647.2754
4352519,849.6758
4352471,1643.6034
4352536,1668.9908
4352560,3058.3138
4352562,3687.9168
4352564,3076.8544
4352546,1944.6762
4352511,2573.723
4352274,900.4652
4352582,1716.6506
4352500,2732.3758
4352591,2281.7046
4352569,2233.3378
4352535,2296.3468
4352601,1927.5758
4352550,1487.9628
4352606,1709.6096
4352461,3697.8092
4352362,1629.8664
4352540,1644.4042
4352516,2932.4364
4352617,2716.518
4352418,1724.6692
4352431,1587.569
4352631,1611.5284
4352430,3001.4038
4352652,2986.081
4352587,1401.9196
4352667,2451.7968
4352668,1516.4378
4352570,875.4592
4352662,1634.7634
4352592,1381.7966
4352653,2103.7106
4352625,1866.3964
4352531,1195.6056
4352331,1816.6464
4352688,2064.7358
4352598,1398.4834
4352669,1326.3504
4352650,2863.4426
4352720,5443.2816
4352719,2907.9136
4352738,2425.6506
4352743,1185.7856
4352534,1377.2726
4352694,2027.0356
4352756,2819.611
4352760,1713.7092
4352736,3057.4874
4352705,1922.1706
4352761,1445.3396
4352727,2796.2548
4352794,2458.8604
4352715,1200.582
4352633,1385.6748
4352676,3554.9014
4352801,2864.2006
4352701,3007.2742
4352777,1289.4582
4352757,1514.6952
4352791,1240.3958
4352713,1972.0362
4352814,2649.0978
4352768,2217.7204
4352729,2048.0824
4352817,1262.6232
4352789,1696.6872
4352796,1740.1384
4352762,3732.3836
4352803,1353.4358
4352806,1695.92
4352855,1547.9784
4352824,2276.9536
4352861,1085.6788
4352832,1468.4886
4352827,1885.2334
4352862,1392.7286
4352865,2398.941
4352526,1838.6162
4352876,1530.3218
4352846,1607.7098
4352881,2650.9892
4352884,2348.3992
4352898,2248.5346
4352899,1516.8646
4352902,1033.8492
4352900,1388.824
4352908,3015.5066
4352901,2010.6132
4352914,2850.3126
4352917,1106.0746
4352904,1937.0984
4352910,1112.891
4352919,1252.457
4352920,1465.9924
4352927,1676.0816
4352922,945.6356
4352925,1480.4408
4352924,1707.9136
4354182,2307.1414
4354191,2200.366
4354301,1701.0748
4353838,1973.552
4353864,2267.6388
4353843,1805.4706
4353859,2900.7062
4353845,3793.3194
4354209,1590.7288
4354206,3220.1384
4353848,2721.9168
4354800,1246.04
4354861,2433.369
4354545,2890.8996
4354515,1389.9454
4355203,2671.1516
4355209,1673.4154
4355214,2051.8582
4355218,5813.4852
4355225,3861.2746
4355228,3238.2734
4355235,4080.4556
4355240,2865.7386
4355243,2837.9858
4355244,4841.1496
4355245,3847.4616
4355247,1551.5574
4355249,2772.9016
4355250,3239.036
4355252,1702.0042
4355253,2127.6844
4355257,2938.8118
4355258,2734.4078
4355260,1659.2148
4355288,2688.585
4354764,2874.2668
4355354,3031.219
4355415,2813.8522
4355269,2986.4654
4355038,2137.196
4355509,1412.1848
4355432,2554.4756
4354760,1260.7026
4355547,2139.5878
4354768,1450.2888
4355565,2574.7154
4355562,2631.2084
4355540,2586.4652
4355264,1581.605
4355596,4274.8364
4355507,4605.1068
4355618,2367.998
4355628,2268.6792
4354771,2841.3794
4355659,2724.781
4355680,1852.729
4354748,2435.9936
4354757,3670.2168
4355704,3105.2182
4355746,1159.648
4355812,1756.158
4355718,1984.7262
4355377,1752.1244
4355902,2962.1344
4355903,1755.611
4355904,2561.4314
4355922,2433.1294
4355924,2123.8784
4355940,3423.1362
4355943,2314.8574
4356010,2626.8688
4356013,2670.354
4356017,2294.4354
4356036,3476.0196
4355266,1437.3484
4356043,1751.9668
4355508,2244.9042
4356057,2618.3014
4356126,2521.5488
4356137,5543.605
4355843,1960.1648
4356141,2053.6688
4356158,1974.7384
4356161,2358.0336
4356162,1311.7334
4356184,2671.373
4356245,3058.2662
4356276,3585.0856
4356281,2998.0142
4356302,3427.4394
4356311,1506.5754
4356327,2438.4558
4356401,2439.213
4356403,1489.513
4356405,3012.7696
4356407,3012.691
4356409,1492.9398
4356410,2430.8336
4356412,2723.5344
4356413,2530.4262
4356424,1831.354
4355826,2669.0468
4356430,1655.4758
4356432,2056.5226
4355833,2762.628
4356443,904.1346
4356456,1722.0722
4355828,2710.549
4356511,1195.9316
4356533,4588.9986
4355863,4820.4346
4356546,1489.162
4356422,3036.5442
4356554,1572.7048
4356559,2290.7172
4356552,1267.7112
4356583,1090.4172
4355838,2328.6376
4356587,2853.8508
4356553,2921.9812
4356575,3493.6396
4356608,2303.1506
4356615,2847.104
4356633,2818.8748
4356639,2687.8336
4356647,2632.9552
4356569,1986.1248
4355837,1310.3994
4356658,2817.7198
4356659,1488.2612
4356660,3066.6952
4356671,2326.7456
4356488,1959.3628
4356677,2885.9558
4356338,1610.138
4356607,3278.9906
4356687,2980.2048
4356423,3417.4104
4356713,1662.2852
4356739,2299.3658
4355829,2650.337
4356418,2237.5982
4356421,2753.668
4356419,2270.5572
4356767,1942.661
4356770,2881.5606
4356776,1778.4026
4356797,1970.7842
4356799,3951.567
4356831,3317.8776
4356835,3144.6182
4356853,1883.2462
4356854,2224.1184
4356855,3127.3934
4355827,3029.1168
4356858,2356.2892
4356865,1312.7696
4356652,1671.569
4356459,1463.3466
4356896,2732.8216
4356927,5525.6446
4356822,2409.3018
4356417,4657.6216
4356823,3229.7196
4356644,2043.7404
4357006,1632.2136
4357010,2102.4478
4357014,1705.6418
4356427,1574.6438
4357048,2302.653
4355839,2848.7398
4357112,3179.635
4355825,896.829
4357138,1969.3272
4355824,2380.9252
4357141,1252.221
4356883,1440.2354
4357155,3093.028
4357056,3764.5808
4357164,2595.4376
4356884,1534.6778
4357166,1576.7696
4357181,2682.2584
4356940,2079.0652
4355832,2412.6966
4356796,2037.876
4357202,904.1346
4357205,2474.0192
4356985,1486.3898
4356716,1006.9352
4356591,2051.7846
4357244,2622.4578
4357140,2935.1308
4357053,3359.6038
4357279,1612.3126
4357296,2466.6592
4357211,1448.2382
4357328,1942.2314
4357336,2464.938
4357340,2567.493
4355835,2136.3318
4357283,1444.2122
4357392,2111.096
4357265,3256.8562
4357426,3257.727
4357316,1014.7292
4355845,1478.107
4357135,1615.3198
4357495,1493.2314
4357518,2184.2634
4357307,1217.0736
4357555,2664.0406
4357556,2096.9666
4357568,3043.5502
4357570,1866.2558
4357344,1363.9804
4357388,1225.1066
4357054,3177.7738
4357608,1869.0482
4357393,2667.7586
4357702,2284.8778
4357704,1855.3024
4357710,1125.2988
4357713,2795.6796
4357715,3224.923
4357717,1617.9532
4357718,3030.131
4357719,2543.829
4357720,2834.1558
4357722,2581.6088
4357723,2355.1282
4357729,2477.3758
4357521,1001.3852
4357747,2740.7036
4357751,4796.8334
4357752,3194.2432
4357754,3237.378
4357756,2458.4004
4357755,2266.592
4357757,2103.9282
4357758,2434.3704
4357759,1581.235
4357110,1260.6306
4357554,2171.6156
4357775,3193.5872
4357799,1063.8512
4357798,1170.04
4357609,2723.969
4357818,2509.4774
4357821,2438.5262
4357735,2766.647
4357840,2110.5912
4357856,2476.56
4357857,1762.9324
4357777,1146.3826
4357206,2897.4618
4357989,2484.5418
4357991,2131.4118
4357725,2772.327
4358012,1346.5598
4358016,1637.1924
4358017,1617.962
4358040,1213.6048
4358086,2198.3694
4357829,1909.169
4358092,3932.7124
4358104,944.6874
4358106,1290.5278
4358112,1658.8064
4358170,1027.7898
4358171,1407.6646
4357915,2834.359
4357863,2029.0812
4358212,936.2304
4358008,3393.5608
4357902,1135.5134
4358225,4103.722
4358234,4440.157
4357801,4759.2642
4357118,2926.9422
4358256,1153.4282
4358265,4065.2474
4358267,1326.941
4358284,3523.0324
4358315,3126.8074
4358333,2436.3856
4358352,2647.2146
4358359,1769.2592
4358367,1424.1692
4358378,2464.7656
4358404,3861.0908
4358405,4445.9054
4358406,2617.5748
4357971,3135.7228
4358411,4009.376
4358429,1414.3522
4358038,1375.2372
4357451,3678.793
4358451,3044.1636
4358238,2182.7882
4358172,2344.5118
4358140,2414.3594
4358485,3216.1774
4357919,3337.2624
4358517,2146.2406
4358523,2239.0898
4358020,1477.1846
4358546,3168.252
4358456,866.1152
4358564,2587.5962
4358569,2205.7922
4357966,1949.0772
4358571,2213.09
4357843,1191.7192
4358108,1413.961
4358588,4797.1944
4358408,807.3538
4358114,3567.9976
4358616,1290.0598
4358457,2447.6164
4358636,5119.9214
4358592,1172.5652
4358655,1301.3136
4358467,1703.1442
4358365,1804.5008
4358673,2458.1008
4358455,2217.0982
4358689,1960.1964
4358562,2528.2736
4358321,2981.0832
4358706,1286.3428
4358730,2377.018
4358738,3175.5132
4357815,1373.1202
4358760,1432.8182
4358763,2121.5572
4358576,2804.2942
4358809,1117.5672
4358644,1495.5528
4358816,2665.7266
4358817,2057.0082
4358820,2648.776
4358824,2155.3412
4358746,1577.824
4358796,2095.5074
4358830,1311.2856
4358283,1836.4758
4358856,3056.7658
4358611,1340.7238
4358855,1515.2408
4358833,2967.6684
4358962,2210.4234
4358963,888.2078
4358998,3044.055
4359008,1833.5306
4359064,2883.6412
4359068,2665.837
4359076,2173.3098
4359110,2489.8532
4359112,2778.5398
4359113,2289.9434
4359115,2170.3692
4359116,1870.592
4359005,1780.7152
4359131,2176.4188
4359132,2443.4324
4358610,1643.7122
4359150,1641.3998
4359151,1107.0524
4358742,1419.8686
4358914,2338.7378
4358943,1575.2674
4359183,2687.8946
4358729,1520.6678
4359207,1335.2482
4358912,1930.1176
4358895,1630.132
4359243,3801.6886
4359089,2137.2396
4359087,1222.8014
4359006,1265.6776
4359285,2408.3778
4359305,1265.9304
4359072,684.793
4359075,1912.175
4358953,2899.5976
4359347,1379.4344
4359348,4644.4648
4359074,2213.284
4359210,2485.1876
4359370,1490.9666
4359287,1836.9078
4359380,1812.9042
4359090,2211.6964
4359388,2523.2796
4359389,2247.265
4359412,2275.6096
4359328,1642.6502
4359167,1640.0788
4359423,2123.2996
4359424,1296.8024
4359437,1809.2282
4358893,2113.592
4359428,2248.739
4358971,2280.9036
4359482,2397.0612
4358928,1390.6388
4359153,5222.1764
4359244,1590.9466
4359373,2641.4322
4358916,1155.91
4359564,3344.0232
4359566,4602.2744
4359573,1737.7124
4359396,2045.3802
4359589,2738.8534
4359590,5091.3604
4359091,1257.7664
4359662,3693.5248
4359374,1659.2956
4359678,1855.3534
4359118,2809.7988
4359397,1193.2806
4359429,1579.5556
4359720,3236.851
4359683,2368.9698
4359463,2051.7758
4359739,2504.4612
4359426,2598.6776
4359740,1726.157
4359744,1237.912
4359795,1745.6272
4359796,1759.1422
4359376,2834.4892
4359811,2127.4894
4359820,3754.525
4359533,2143.717
4359826,1730.7284
4359375,1494.5368
4359859,1796.0612
4359588,1837.4244
4359073,2833.967
4359876,2479.1168
4359484,1661.022
4359430,3693.29
4359919,2632.674
4359902,2659.0564
4359921,2130.071
4359926,2324.0582
4359973,1621.473
4360025,2375.4636
4360026,3363.7214
4360046,2491.116
4358911,2548.9206
4359329,1881.196
4360068,1641.3998
4360087,2277.1282
4359972,3008.9048
4360126,2162.75
4359979,3832.6072
4359724,2882.8874
4359034,3071.6904
4359666,2311.3054
